cell_id,container_id,r2_orig,r2_m0_refit,r2_m1_075,r2_m1_100,r2_m1_150,best_sigma,best_delta,passes_screen
589156289,511510670,0.3565485258725487,0.3565485258726929,0.34511807970378383,0.23511713945791413,0.23511713945791413,0.75,-0.011430446168909092,False
587436003,511507650,0.3563953082458284,0.3457760344332603,0.3396352342634045,0.3116476520865684,0.3116476520865684,0.75,-0.006140800169855853,False
517410003,511509529,0.3551695112010069,0.35516951120053675,0.29101461920579785,0.05674329404737233,0.05674329404737233,0.75,-0.0641548919947389,False
517409477,511509529,0.3551168402034236,0.3238143385867013,0.3070447552926231,0.1949018894694874,0.1949018894694874,0.75,-0.016769583294078183,False
701720733,688678764,0.3540975447468695,0.35409754474681776,0.3072071848949228,0.21679963031211635,0.21679963031211635,0.75,-0.046890359851894936,False
662285708,650389885,0.3535983431231114,0.35359834310853067,0.29476594828319935,0.2402600295678614,0.2402600295678614,0.75,-0.05883239482533131,False
517514881,511510855,0.3517358199986986,0.35173581999873293,0.3334739929978938,0.21708051794257788,0.21708051794257788,0.75,-0.018261827000839115,False
662297775,653125128,0.3515974113974155,0.33426024359656403,0.31554588862799104,0.3155458126772882,0.3155458126772882,0.75,-0.018714354968572988,False
517426420,511510718,0.3515896009101992,0.306452326885826,0.3207998073341227,0.2141107034136518,0.2141107034136518,0.75,0.014347480448296701,False
662297630,653125128,0.3510439413831074,0.34940982260863895,0.3278184205673952,0.2195532924539001,0.2195532924539001,0.75,-0.021591402041243768,False
673448632,661732156,0.350981823119301,0.35098182308362114,0.34756103034205976,0.164447157534091,0.164447157534091,0.75,-0.0034207927415613737,False
673449835,661732156,0.3508806985298194,0.3508806985305528,0.3078261104383997,0.3078259908255173,0.3078259908255173,0.75,-0.04305458809215312,False
696526803,680156909,0.3508160805587151,0.3272773313858274,0.3423731325884082,0.3423731312692532,0.3423731312692532,0.75,0.015095801202580805,False
696520865,680156909,0.3506320331041336,0.35063203310362867,0.2984729741737875,0.19550608935258373,0.19550608935258373,0.75,-0.052159058929841184,False
589171615,511510718,0.3494877524596588,0.34948775245860253,0.3272024146724678,0.1468648433849159,0.1468648433849159,0.75,-0.02228533778613473,False
589170135,511510718,0.3489855940494272,0.3489855943012461,0.31168367366027916,0.1572201744463837,0.1572201744463837,0.75,-0.037301920640966935,False
517509835,511510855,0.3480434983885647,0.319641580901606,0.24096799563102567,0.16257685808938527,0.16257685808938527,0.75,-0.07867358527058033,False
696524282,680156909,0.3479645870852544,0.3292981340737009,0.28504842559953636,0.03778908773584233,0.03778908773584233,0.75,-0.04424970847416454,False
696519229,680156909,0.346873668850425,0.34687366885043314,0.3200758332697228,0.19036047308365334,0.19036047308365334,0.75,-0.02679783558071036,False
517410149,511509529,0.3462505690487915,0.34518189361293694,0.3315935190337216,0.23586371598588907,0.23586371598588907,0.75,-0.013588374579215357,False
673450030,661732156,0.3461075309119208,0.3461075308979291,0.27306095695303323,0.2001138001482684,0.2001138001482684,0.75,-0.07304657394489589,False
696520748,682734790,0.3459055148246913,0.3459055148223993,0.2856477141055186,0.22756392013782523,0.22756392013782523,0.75,-0.060257800716880694,False
587178625,511509529,0.3456366903308364,0.3371980296927659,0.292763810673334,0.2450662305151865,0.2450662305151865,0.75,-0.0444342190194319,False
701723938,688678764,0.3449209987381052,0.34492099873813686,0.2869708322695944,0.1691473300218913,0.1691473300218913,0.75,-0.05795016646854245,False
517512106,511510855,0.344589613516951,0.3445896135134202,0.3007304688071144,0.27887915772946037,0.27887915772946037,0.75,-0.04385914470630581,False
662302204,653125128,0.3442383172288009,0.34423831722999054,0.3357783006260958,0.1959701001182622,0.1959701001182622,0.75,-0.008460016603894727,False
517407074,511507650,0.3405799267705632,0.34057992676922033,0.3392375588218852,0.13004800165678543,0.13004800165678543,0.75,-0.0013423679473351102,False
701730030,688678764,0.3393903339729813,0.3393903339725185,0.3144124713290217,0.2677211145048429,0.2677211145048429,0.75,-0.024977862643496773,False
696518394,682734790,0.3388798194290793,0.30013963756692186,0.32027633668578614,0.32027633668578614,0.32027633668578614,0.75,0.020136699118864287,False
517425038,511510718,0.3388688714017815,0.3388688714016632,0.2913621841162368,0.29136205296059403,0.29136205296059403,0.75,-0.0475066872854264,False
701720168,688678764,0.33790520584347,0.3185122304958312,0.262833116277711,0.262833116277711,0.262833116277711,0.75,-0.05567911421812022,False
673450341,661732156,0.337831895768322,0.33783189576859185,0.2722809224323558,0.2507303358576538,0.2507303358576538,0.75,-0.06555097333623605,False
517430114,511510670,0.3377531762041703,0.3250361672052243,0.3272067431927588,0.2894379708090149,0.2894379708090149,0.75,0.002170575987534451,False
517510502,511510855,0.3371568829394379,0.3371568829394339,0.3011635859007127,0.225648719177992,0.225648719177992,0.75,-0.03599329703872123,False
696522107,682734790,0.335687012947393,0.3356870129400682,0.2595373688001813,0.21708955236682548,0.21708955236682548,0.75,-0.0761496441398869,False
517422886,511510718,0.3347802920651017,0.33478029542174537,0.3188335220384937,0.09962448914534594,0.09962448914534594,0.75,-0.015946773383251678,False
517513889,511510855,0.334778996612692,0.31590992128900375,0.29428090204809243,0.2942727512890151,0.2942727512890151,0.75,-0.021629019240911318,False
673451211,661732156,0.3345311532423842,0.33380787373652776,0.2902683118919239,0.23367618775912746,0.23367618775912746,0.75,-0.043539561844603836,False
696525940,680156909,0.3343004169541783,0.3343004169541881,0.31974500657146254,0.05108978386376217,0.05108978386376217,0.75,-0.014555410382725564,False
696519799,682734790,0.3331247748718041,0.31399641487362984,0.295889518758947,0.2958847352223024,0.2958847352223024,0.75,-0.018106896114682858,False
517410339,511509529,0.3324056918729809,0.2899564974103862,0.32569633892153393,0.32569604101478766,0.32569604101478766,0.75,0.03573984151114773,False
696520734,682734790,0.3302613187625293,0.3294197083768089,0.3125629749706409,0.31253391690736254,0.31253391690736254,0.75,-0.016856733406168,False
701726950,688678764,0.3301480549643424,0.283858688674835,0.24135304994896278,0.1749498731213971,0.1749498731213971,0.75,-0.04250563872587221,False
701730010,688678764,0.3300204174878924,0.3300204174877077,0.2817086845940836,0.021516320414800005,0.021516320414800005,0.75,-0.048311732893624115,False
517472544,511510736,0.3297508295335687,0.3297508295313236,0.2789334514327352,0.2713506014578394,0.2713506014578394,0.75,-0.05081737809858844,False
662296986,653125128,0.3296885466490404,0.29730151391218995,0.3181222014704136,0.2752066678348265,0.2752066678348265,0.75,0.02082068755822364,False
729434586,701412138,0.3295817312355316,0.32958173123428336,0.3258680975059163,0.2996571390563474,0.2996571390563474,0.75,-0.003713633728367083,False
517428098,511510670,0.3292881784162603,0.313614957952283,0.3227751582178402,0.2896662563148864,0.2896662563148864,0.75,0.009160200265557195,False
517472514,511510736,0.3275065094982127,0.32750650949435167,0.31225500751331614,0.31225326599166114,0.31225326599166114,0.75,-0.015251501981035531,False
696522738,680156909,0.327329470636853,0.30670943006567974,0.2756404510539525,0.23880734285323124,0.23880734285323124,0.75,-0.031068979011727227,False
662282181,652842570,0.3268679142335235,0.31982998743602187,0.2687149845358987,0.13776525346068158,0.13776525346068158,0.75,-0.05111500290012316,False
517408588,511507650,0.3264878473385203,0.2864308545913661,0.32629855969184907,0.17879874555076414,0.17879874555076414,0.75,0.039867705100482986,False
701720679,688678764,0.3264270417765736,0.30364735334265747,0.2446760865278067,0.09738394348972335,0.09738394348972335,0.75,-0.058971266814850765,False
701728032,688678764,0.3238346381103913,0.32383463811086655,0.2660307496519656,0.07176450975234916,0.07176450975234916,0.75,-0.05780388845890094,False
662281168,650389885,0.3216809657019669,0.32168096511081157,0.2474747694621744,0.20329990821893384,0.20329990821893384,0.75,-0.07420619564863717,False
696526853,680156909,0.3201386738949486,0.3157642710891658,0.31651111174461066,0.31651111174461066,0.31651111174461066,0.75,0.0007468406554448359,False
696520974,680156909,0.3170430336571878,0.31704303365720177,0.26475763707181466,0.050521418314074085,0.050521418314074085,0.75,-0.05228539658538711,False
701729645,688678764,0.3169666329529074,0.2801175840321999,0.3014664647291302,0.25439387375548783,0.25439387375548783,0.75,0.021348880696930306,False
696520316,680156909,0.3165738171634553,0.30397125120610446,0.29576481734556104,0.2913889348175889,0.2913889348175889,0.75,-0.008206433860543427,False
696519186,680156909,0.3158856671403668,0.3158856671406408,0.2503074866923394,0.11996954220266665,0.11996954220266665,0.75,-0.06557818044830144,False
662287426,652842570,0.3157207983788659,0.31572079837888123,0.30848850179963005,0.28761312062757904,0.28761312062757904,0.75,-0.007232296579251174,False
696524004,682734790,0.3155739054795852,0.31557390548029296,0.28632349886426145,0.24543119049598694,0.24543119049598694,0.75,-0.02925040661603151,False
701721109,688678764,0.3148025250097315,0.30559124320072784,0.28843177214986115,0.1832811744308901,0.1832811744308901,0.75,-0.01715947105086668,False
696522378,682734790,0.3147702485262256,0.31477024852627333,0.2821290725354123,0.1932765801903833,0.1932765801903833,0.75,-0.03264117599086103,False
696521509,682734790,0.313912489332059,0.30511536406751616,0.2788326917418783,0.2788326917418783,0.2788326917418783,0.75,-0.026282672325637857,False
701731997,688678764,0.3134269645971528,0.30208553582657083,0.23762763745709437,0.11803285005216124,0.11803285005216124,0.75,-0.06445789836947646,False
662302305,653125128,0.3129949843762803,0.31299498436557605,0.30158682719021457,0.09098281655405904,0.09098281655405904,0.75,-0.011408157175361477,False
729434149,701412138,0.3129165815893568,0.3129165815893854,0.2908222608511325,0.15645076119464496,0.15645076119464496,0.75,-0.022094320738252904,False
701720018,688678764,0.3128770976948488,0.3128770976945098,0.2806803827033659,0.13381173991059037,0.13381173991059037,0.75,-0.03219671499114385,False
701719661,688678764,0.3125693928462733,0.27155869167488933,0.24448992559864158,0.156732612627125,0.156732612627125,0.75,-0.027068766076247752,False
662299438,653125128,0.3115506876527646,0.3115506876522589,0.23212711847542855,0.23212531888811472,0.23212531888811472,0.75,-0.07942356917683036,False
696520652,680156909,0.3114279917118128,0.2681579996247284,0.21783007274175648,0.17569880790567527,0.17569880790567527,0.75,-0.05032792688297194,False
696518321,682734790,0.3098418212105978,0.30984182120818493,0.2967014052954763,0.2267237229457133,0.2267237229457133,0.75,-0.013140415912708647,False
701730639,688678764,0.309175663629762,0.30121851390976384,0.24058300937061927,0.19259084076928457,0.19259084076928457,0.75,-0.06063550453914457,False
701721123,688678764,0.3090174237045612,0.3090174237054284,0.25998774447617523,0.24211039830576608,0.24211039830576608,0.75,-0.049029679229253165,False
673032384,661437138,0.3077397200303923,0.30773972003788974,0.24762559417589003,0.22726615589767551,0.22726615589767551,0.75,-0.06011412586199971,False
662281402,650389885,0.3068732523300287,0.30687325233053864,0.2740367701532388,0.1440934727782941,0.1440934727782941,0.75,-0.03283648217729984,False
517429124,511510670,0.306510308584242,0.3002787422257822,0.2965810689690893,0.2797540624351782,0.2797540624351782,0.75,-0.0036976732566929016,False
701732734,688678764,0.3065082512546795,0.3065082512546444,0.3060499168541233,0.2312079387294258,0.2312079387294258,0.75,-0.00045833440052112095,False
517407360,511507650,0.3059547130270178,0.265043698451758,0.25518795410053174,0.21770475039473502,0.21770475039473502,0.75,-0.00985574435122627,False
696520070,680156909,0.305482993522299,0.26857286005923076,0.24635389470485858,0.17096517602282446,0.17096517602282446,0.75,-0.022218965354372178,False
517473341,511510736,0.3051483957611021,0.26992342191788976,0.26063417292141133,0.20034895121864227,0.20034895121864227,0.75,-0.009289248996478428,False
517409998,511509529,0.3050103454299591,0.29454923294923885,0.2966579788753836,0.24248341689169695,0.24248341689169695,0.75,0.0021087459261447394,False
662278991,650389885,0.3044715398710148,0.2810538609309713,0.2618392034722766,0.23261307782330654,0.23261307782330654,0.75,-0.01921465745869466,False
517422499,511510718,0.3044681366427607,0.3044681366433243,0.23946302395343588,0.17268300955431937,0.17268300955431937,0.75,-0.0650051126898884,False
662286686,652842570,0.3041845509565953,0.3041845509514074,0.28980346847588967,0.28231387521139195,0.28231387521139195,0.75,-0.014381082475517726,False
517511626,511510855,0.3039283666509953,0.3039283666511079,0.2303741324890478,0.06108755588278181,0.06108755588278181,0.75,-0.07355423416206008,False
662300519,653125128,0.3039239177566577,0.26261689221543894,0.2642744571984069,0.2642740985019928,0.2642740985019928,0.75,0.001657564982967985,False
696523193,680156909,0.3033895886126794,0.30338958861425,0.2709276387416657,0.1831258151312013,0.1831258151312013,0.75,-0.03246194987258433,False
662297471,653125128,0.3004013779179438,0.30040137793506017,0.2576857592778019,0.21064493378754012,0.21064493378754012,0.75,-0.04271561865725826,False
