cell_id,container_id,cre_line,depth_um,derivative_order,sigma,theta,kappa,x0,y0,sigma_x,sigma_y,amplitude,dominant_subfield,r_squared,rmse,aic,r2_m0,r2_m1,r2_m2,delta_r2_vs_m0,r2_improvement,n_starts_succeeded,cortex_x_um,cortex_y_um,phi,phi_confidence,theta_hybrid,method,sigma_major,sigma_minor,log_sigma,log_kappa,m_manual,manually_verified,m_final
517407844,511507650,Cux2-CreERT2,175,0,6.538086106502728,53.265923821652,1.1802048219031798,36.7287678949439,54.10311475430354,7.102795784642877,6.018273822326044,1.290669895546403e-05,OFF,0.5589311893938836,1.3122259305640498e-06,-12121.231968468066,0.5589311893938836,0.515584933997812,0.5342441130443563,0.0,0.0,16,373.504,179.248,,0.0,53.265923821652,order_class,7.102795784642877,6.018273822326044,0.8154506359342768,0.16568800129872616,0.0,True,0
587436119,511507650,Cux2-CreERT2,175,0,8.748744665125228,0.0918825623284931,1.5470033895837891,26.67482227892453,49.90780472578354,10.881565343507225,7.033963478538231,8.84729601506394e-05,ON,0.5635272811577186,1.1647741017612575e-05,-10164.916877536492,0.5635272811577186,0.4978311444309332,0.5171469507093236,0.0,9.82438413732467e-07,16,327.8755688622755,283.1773652694611,,0.0,0.0918825623284931,order_class,10.881565343507225,7.033963478538231,0.941945741694224,0.4363197626575585,,False,0
587436026,511507650,Cux2-CreERT2,175,0,6.587994333997147,11.332390423458063,2.0232900788859225,28.559890639343188,48.42734642719047,9.37092135237393,4.631526368939549,0.0032948841842952,ON,0.752522411808301,0.0002177718721187,-7541.128001134194,0.752522411808301,0.5640130764236766,0.5923871229502986,0.0,0.014125357035771,16,347.00823529411764,284.880830449827,,0.0,11.332390423458063,order_class,9.37092135237393,4.631526368939549,0.8187532169830186,0.7047249383589347,,False,0
587435972,511507650,Cux2-CreERT2,175,2,8.056423937717794,174.66303048191546,1.3052824354974426,,,9.20438038358938,7.051638889235181,-0.0006451567269878,ON,0.518644368458347,7.79778241907561e-05,-8461.341124941642,0.35031161212321,0.4981342328988094,0.518644368458347,0.168332756335137,0.188431306192465,16,,,169.04035828285566,33.19002779987362,174.66303048191546,order_class,9.20438038358938,7.051638889235181,0.9061423111909551,0.2664194430265387,1.0,True,1
517406553,511507650,Cux2-CreERT2,175,0,5.638797613501245,22.43634244709713,1.7254074371051895,,,7.406829371822378,4.292800188834946,0.0002353510684332,OFF,0.3798567441582662,2.9900831072780088e-05,-9320.191357458376,0.3798567441582662,0.2902565623164913,0.3356674419743879,0.0,0.2236383439657892,16,,,,0.0,22.43634244709713,order_class,7.406829371822378,4.292800188834946,0.7511865072648982,0.5454632180168739,,False,0
587436182,511507650,Cux2-CreERT2,175,0,10.330192850814624,0.5151535633781208,3.2845875497366834,28.81223180408545,38.5905076338165,18.72185384205588,5.699910128307209,0.0136430199086096,ON,0.626088906186657,0.0018246666165052,-5636.49675413217,0.626088906186657,0.476040594433748,0.5415043910684014,0.0,0.0001188139475063,16,135.7631489361702,106.0468085106383,,0.0,0.5151535633781208,order_class,18.72185384205588,5.699910128307209,1.0141084292894975,1.1892410884180924,,False,0
517407646,511507650,Cux2-CreERT2,175,0,5.530428629554199,19.82697595268678,1.3640171517534934,33.65491298428878,48.76843301394063,6.459050912080225,4.735315024284616,0.0194221090914633,OFF,0.8837650873593942,0.0006874494023909,-6511.140005578096,0.8837650873593942,0.6707511611738332,0.6701681945892365,0.0,0.0091295997966792,16,291.69728155339806,118.0980582524272,,0.0,19.82697595268678,order_class,6.459050912080225,4.735315024284616,0.7427587921069143,0.31043413394154606,0.0,True,0
517406400,511507650,Cux2-CreERT2,175,2,9.880628507137564,136.6690794328968,1.066604119135013,34.52432626925189,57.18748896520713,10.20437004551816,9.567157919654038,2.262681147594813e-05,OFF,0.4956591921069209,3.4057203206788184e-06,-11266.688467160098,0.3865157737727691,0.3328433308418789,0.4956591921069209,0.1091434183341517,0.1450235946276939,16,272.10034090909096,322.45909090909095,171.2119678870157,31.448065879005743,136.6690794328968,order_class,10.20437004551816,9.567157919654038,0.9947845709540338,0.06447988110735296,0.0,True,0
517406904,511507650,Cux2-CreERT2,175,1,8.671691002842753,62.03421044619952,2.240857216329011,29.3464373489756,51.94919182075673,12.981081804207578,5.792908941103032,-0.0001789072868987,OFF,0.3996972664278253,1.7521556382937552e-05,-9799.062463016096,0.3700977141410791,0.3996972664278253,0.3128704080584332,0.0295995522867461,0.3635927816487142,16,236.93129032258065,290.6443548387097,100.08125854330038,5.041318172169575,100.08125854330038,order_class,12.981081804207578,5.792908941103032,0.9381037943152553,0.8068584785225558,0.0,True,0
517406636,511507650,Cux2-CreERT2,175,0,5.384033493494865,6.582810939413761,1.3586896421795152,20.875032685300827,46.30946011154858,6.275782520457776,4.618996366521646,0.020447532238529,OFF,0.8825511992492856,0.0007095566239512,-6482.779749646327,0.8825511992492856,0.590166058256551,0.7432703746454197,0.0,0.0010962034824104,16,109.565625,290.67675,,0.0,6.582810939413761,order_class,6.275782520457776,4.618996366521646,0.7311077529237129,0.3065207368876009,0.0,True,0
